"unit_id","unit","species","feeding_group","habitat_profile","carrying_capacity_animals_Current","carrying_capacity_animals_SSP245_2050_Without_Intervention","carrying_capacity_animals_SSP245_2050_With_Intervention","carrying_capacity_animals_SSP245_2090_Without_Intervention","carrying_capacity_animals_SSP245_2090_With_Intervention","carrying_capacity_animals_SSP585_2050_Without_Intervention","carrying_capacity_animals_SSP585_2050_With_Intervention","carrying_capacity_animals_SSP585_2090_Without_Intervention","carrying_capacity_animals_SSP585_2090_With_Intervention","capacity_change_from_current_animals_Current","capacity_change_from_current_animals_SSP245_2050_Without_Intervention","capacity_change_from_current_animals_SSP245_2050_With_Intervention","capacity_change_from_current_animals_SSP245_2090_Without_Intervention","capacity_change_from_current_animals_SSP245_2090_With_Intervention","capacity_change_from_current_animals_SSP585_2050_Without_Intervention","capacity_change_from_current_animals_SSP585_2050_With_Intervention","capacity_change_from_current_animals_SSP585_2090_Without_Intervention","capacity_change_from_current_animals_SSP585_2090_With_Intervention","capacity_change_from_current_pct_Current","capacity_change_from_current_pct_SSP245_2050_Without_Intervention","capacity_change_from_current_pct_SSP245_2050_With_Intervention","capacity_change_from_current_pct_SSP245_2090_Without_Intervention","capacity_change_from_current_pct_SSP245_2090_With_Intervention","capacity_change_from_current_pct_SSP585_2050_Without_Intervention","capacity_change_from_current_pct_SSP585_2050_With_Intervention","capacity_change_from_current_pct_SSP585_2090_Without_Intervention","capacity_change_from_current_pct_SSP585_2090_With_Intervention"
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Burchell's zebra","Grazer","General_Grazer",187658,172809,552279,165952,534275,167273,534589,155873,501833,0,-14849,364621,-21706,346617,-20385,346931,-31785,314175,0,-7.9129284263653,194.300338034846,-11.5667410957758,184.706211839164,-10.8629251451387,184.873642005602,-16.9377517510806,167.418585252359
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Bushpig","Omnivore","Omnivore",1326821,1270969,1270972,1229733,1229733,1230257,1230260,1155075,1155076,0,-55851,-55849,-97088,-97087,-96563,-96561,-171746,-171745,0,-4.2094156170245,-4.20924203172483,-7.31734721857482,-7.3172912323962,-7.27779977280894,-7.27763208214889,-12.9441527212952,-12.9441001126396
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Cheetah","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Damara dik dik","Browser","Shrub_Browser",31181466,30223018,14139919,29304491,13693598,29254907,13686934,27525572,12862487,0,-958448,-17041546,-1876975,-17487868,-1926559,-17494532,-3655893,-18318978,0,-3.07377395812778,-54.6528070379276,-6.01952126170706,-56.0841744198287,-6.17853789992562,-56.1055458974632,-11.7245720949143,-58.7495742676411
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Duiker","Browser","Woodland_Browser",7589975,7344092,3254385,7118884,3149255,7108856,3150137,6686738,2958124,0,-245882,-4335590,-471090,-4440719,-481119,-4439837,-903236,-4631851,0,-3.23956646122089,-57.12258822026,-6.20674462774535,-58.5076938250048,-6.33887454063315,-58.4960766147597,-11.9003847278709,-61.0259073259913
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Eland","Mixed","Mixed_Open",210626,199925,310903,193105,300822,193521,300944,181380,282557,0,-10701,100277,-17521,90196,-17105,90318,-29245,71931,0,-5.08045226810954,47.6090847179948,-8.31838276006434,42.8228485829287,-8.12100113077689,42.880938506649,-13.8849859675814,34.1512307250836
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Elephant","Mixed","Large_Mixed",34113,32687,33836,31627,32742,31640,32752,29707,30754,0,-1426,-277,-2486,-1370,-2473,-1360,-4406,-3358,0,-4.1796030154373,-0.810796480701844,-7.28651783553592,-4.01736637697225,-7.24895296948044,-3.98804817386085,-12.9152348444652,-9.84456817789727
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Gemsbok","Mixed","Arid_Mixed",499031,475059,700999,459099,678398,459842,678544,431224,637209,0,-23972,201968,-39932,179367,-39189,179513,-67807,138178,0,-4.80361167918616,40.4720159690586,-8.00192888525891,35.9430686316513,-7.85307989999072,35.9724105360492,-13.5876716004232,27.6892270911489
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Giraffe","Browser","Woodland_Browser",156264,151202,67002,146565,64838,146359,64856,137668,60903,0,-5062,-89262,-9699,-91427,-9905,-91408,-18596,-95362,0,-3.23956646122088,-57.12258822026,-6.20674462774534,-58.5076938250048,-6.33887454063314,-58.4960766147597,-11.9003847278709,-61.0259073259913
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hartmann's zebra","Grazer","Arid_Grazer",265936,249674,556985,240659,538941,241675,539144,226045,506218,0,-16262,291049,-25277,273006,-24260,273208,-39890,240282,0,-6.11499598054392,109.443596208745,-9.50477972448489,102.658707713052,-9.12252146579351,102.73483732563,-15.0000397864761,90.3534966811363
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hippopotamus","Grazer","Wetland_Grazer",13090,11649,55304,11108,53481,11276,53533,10433,50233,0,-1441,42214,-1982,40390,-1815,40442,-2657,37143,0,-11.0101937085756,322.480527777571,-15.1444053452622,308.550050548691,-13.8614721229318,308.947859104276,-20.2997096082841,283.741796289764
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Impala","Mixed","Mixed_Open",2106256,1999249,3109026,1931050,3008215,1935207,3009439,1813803,2825569,0,-107007,1002769,-175206,901959,-171049,903182,-292453,719312,0,-5.08045226810953,47.6090847179948,-8.31838276006435,42.8228485829287,-8.12100113077688,42.880938506649,-13.8849859675814,34.1512307250836
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Klipspringer","Browser","Rocky_Browser",10624053,10301484,4818621,9989049,4667157,9971503,4664250,9382667,4383891,0,-322568,-5805432,-635004,-5956895,-652550,-5959802,-1241386,-6240161,0,-3.03620888847808,-54.6442281824837,-5.97704028417022,-56.0698975843133,-6.14219335936461,-56.0972593768312,-11.684672411518,-58.7361663122732
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Kudu","Browser","Woodland_Browser",699077,676430,299746,655687,290063,654763,290144,615884,272459,0,-22647,-399331,-43390,-409014,-44314,-408932,-83193,-426618,0,-3.23956646122088,-57.12258822026,-6.20674462774535,-58.5076938250048,-6.33887454063316,-58.4960766147597,-11.9003847278709,-61.0259073259913
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Leopard","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Ostrich","Mixed","Mixed_Open",1053128,999625,1554513,965525,1504108,967604,1504719,906901,1412784,0,-53504,501385,-87603,450979,-85525,451591,-146227,359656,0,-5.08045226810953,47.6090847179948,-8.31838276006435,42.8228485829287,-8.12100113077688,42.880938506649,-13.8849859675814,34.1512307250836
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Hartebeest","Grazer","General_Grazer",400338,368659,1178195,354032,1139786,356849,1140457,332530,1070578,0,-31678,777858,-46306,739449,-43488,740119,-67808,670240,0,-7.91292842636531,194.300338034846,-11.5667410957758,184.706211839164,-10.8629251451387,184.873642005602,-16.9377517510806,167.418585252359
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Lechwe","Grazer","Wetland_Grazer",229081,203859,967823,194388,935911,197327,936822,182578,879080,0,-25222,738742,-34693,706830,-31754,707741,-46503,649999,0,-11.0101937085756,322.480527777571,-15.1444053452622,308.550050548691,-13.8614721229318,308.947859104276,-20.2997096082841,283.741796289764
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Reedbuck","Grazer","Wetland_Grazer",407255,362416,1720575,345579,1663842,350804,1665462,324584,1562809,0,-44840,1313319,-61676,1256587,-56452,1258207,-82672,1155554,0,-11.0101937085756,322.480527777571,-15.1444053452622,308.550050548691,-13.8614721229318,308.947859104276,-20.2997096082841,283.741796289764
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Roan","Grazer","General_Grazer",250211,230412,736372,221270,712367,223031,712785,207831,669111,0,-19799,486161,-28941,462155,-27180,462574,-42380,418900,0,-7.9129284263653,194.300338034846,-11.5667410957758,184.706211839164,-10.8629251451387,184.873642005602,-16.9377517510806,167.418585252359
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Sable","Grazer","General_Grazer",300253,276494,883647,265524,854840,267637,855343,249397,802933,0,-23759,583393,-34730,554587,-32616,555089,-50856,502680,0,-7.9129284263653,194.300338034846,-11.5667410957758,184.706211839164,-10.8629251451387,184.873642005602,-16.9377517510806,167.418585252359
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Spotted Hyaena","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Springbok","Grazer","Arid_Grazer",1959525,1839700,4104099,1773276,3971148,1780767,3972640,1665595,3730024,0,-119825,2144574,-186249,2011623,-178758,2013115,-293930,1770499,0,-6.11499598054393,109.443596208745,-9.50477972448491,102.658707713051,-9.12252146579352,102.73483732563,-15.0000397864761,90.3534966811363
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Steenbok","Browser","Shrub_Browser",15590733,15111509,7069960,14652245,6846799,14627453,6843467,13762786,6431244,0,-479224,-8520773,-938487,-8743934,-963279,-8747266,-1827947,-9159489,0,-3.07377395812778,-54.6528070379276,-6.01952126170706,-56.0841744198287,-6.17853789992562,-56.1055458974632,-11.7245720949143,-58.7495742676411
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Vervet monkey","Omnivore","Omnivore",15921847,15251631,15251658,14756791,14756800,14763087,14763114,13860899,13860908,0,-670217,-670189,-1165057,-1165048,-1158760,-1158733,-2060948,-2060940,0,-4.20941561702451,-4.20924203172485,-7.31734721857482,-7.3172912323962,-7.27779977280895,-7.27763208214889,-12.9441527212952,-12.9441001126396
"Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Warthog","Grazer","General_Grazer",857867,789984,2524704,758639,2442400,764677,2443836,712563,2294095,0,-67882,1666838,-99227,1584533,-93189,1585969,-145303,1436228,0,-7.91292842636529,194.300338034846,-11.5667410957758,184.706211839164,-10.8629251451387,184.873642005602,-16.9377517510806,167.418585252359
"Cluster_4","Cluster E — Kunene (North)","Baboon","Omnivore","Omnivore",1561177,1513589,2043216,1442973,1947275,1464536,1981317,1369679,1845355,0,-47588,482038,-118205,386098,-96641,420140,-191498,284178,0,-3.0482392950733,30.8765976580248,-7.5715108862395,24.7312098490788,-6.19027452187227,26.9117294305199,-12.2662828769691,18.2027849840533
"Cluster_4","Cluster E — Kunene (North)","Black rhinoceros","Browser","Shrub_Browser",70032,69102,48159,66095,45975,66855,46658,62793,43613,0,-930,-21873,-3936,-24057,-3177,-23373,-7239,-26419,0,-1.32728857397606,-31.2328286775722,-5.62100701277494,-34.3509333809258,-4.53653780339447,-33.3753329591014,-10.3372136835974,-37.7243647612336
"Cluster_4","Cluster E — Kunene (North)","Black-backed Jackal","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_4","Cluster E — Kunene (North)","Black-faced Impala","Mixed","Mixed_Open",1046230,998811,1966866,949368,1873583,966599,1907865,900362,1774898,0,-47419,920635,-96862,827353,-79631,861634,-145869,728668,0,-4.53237196096879,87.9954612862127,-9.25822143562046,79.0793989273048,-7.61126631728144,82.3560471610708,-13.9422975090825,69.6469842348294
"Cluster_4","Cluster E — Kunene (North)","Blue wildebeest","Grazer","General_Grazer",157570,145005,501615,136791,477570,140403,486719,129440,452259,0,-12565,344045,-20778,320000,-17167,329149,-28130,294689,0,-7.97434492010045,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Buffalo","Grazer","General_Grazer",69331,63802,220711,60188,210131,61777,214156,56954,198994,0,-5529,151380,-9143,140800,-7554,144826,-12377,129663,0,-7.97434492010046,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Burchell's zebra","Grazer","General_Grazer",108329,99691,344860,94044,328329,96527,334619,88990,310928,0,-8639,236531,-14285,220000,-11802,226290,-19339,202598,0,-7.97434492010046,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Bushpig","Omnivore","Omnivore",624471,605436,817286,577189,778910,585814,792527,547872,738142,0,-19035,192815,-47282,154439,-38656,168056,-76599,113671,0,-3.04823929507329,30.8765976580248,-7.57151088623948,24.7312098490788,-6.19027452187225,26.91172943052,-12.2662828769691,18.2027849840534
"Cluster_4","Cluster E — Kunene (North)","Cheetah","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_4","Cluster E — Kunene (North)","Damara dik dik","Browser","Shrub_Browser",14006370,13820465,9631784,13219071,9195051,13370966,9331697,12558501,8722556,0,-185905,-4374586,-787299,-4811319,-635404,-4674673,-1447868,-5283814,0,-1.32728857397607,-31.2328286775722,-5.62100701277493,-34.3509333809258,-4.53653780339447,-33.3753329591014,-10.3372136835974,-37.7243647612336
"Cluster_4","Cluster E — Kunene (North)","Duiker","Browser","Woodland_Browser",3295599,3250955,2166753,3110490,2069111,3144395,2098690,2955824,1963298,0,-44644,-1128846,-185109,-1226488,-151204,-1196909,-339775,-1332301,0,-1.35466457127125,-34.2531383707576,-5.61685937741578,-37.2159396908894,-4.58805111325903,-36.3184084427007,-10.309953986053,-40.4266671886414
"Cluster_4","Cluster E — Kunene (North)","Eland","Mixed","Mixed_Open",104623,99881,196687,94937,187358,96660,190786,90036,177490,0,-4742,92064,-9686,82735,-7963,86163,-14587,72867,0,-4.5323719609688,87.9954612862127,-9.25822143562047,79.0793989273048,-7.61126631728145,82.3560471610708,-13.9422975090825,69.6469842348293
"Cluster_4","Cluster E — Kunene (North)","Elephant","Mixed","Large_Mixed",16318,15819,21847,15079,20822,15308,21187,14311,19731,0,-499,5529,-1239,4503,-1010,4869,-2007,3412,0,-3.06052829238372,33.8836669233059,-7.59571692429132,27.5973054956192,-6.19129523590561,29.8356202196947,-12.3012691642215,20.9116996505106
"Cluster_4","Cluster E — Kunene (North)","Gemsbok","Mixed","Arid_Mixed",263421,253028,454663,240614,433105,245000,441069,228134,410265,0,-10392,191242,-22806,169684,-18421,177648,-35286,146844,0,-3.94511434578923,72.5996295643708,-8.65774482192762,64.4156481057882,-6.99295766178552,67.4388808158043,-13.3954513850944,55.7451461088654
"Cluster_4","Cluster E — Kunene (North)","Giraffe","Browser","Woodland_Browser",67851,66931,44610,64039,42599,64738,43208,60855,40421,0,-919,-23241,-3811,-25251,-3113,-24642,-6995,-27430,0,-1.35466457127124,-34.2531383707575,-5.61685937741577,-37.2159396908894,-4.58805111325901,-36.3184084427007,-10.309953986053,-40.4266671886414
"Cluster_4","Cluster E — Kunene (North)","Hartmann's zebra","Grazer","Arid_Grazer",156910,148515,359236,140753,342077,143881,348575,133291,323957,0,-8395,202326,-16157,185167,-13029,191665,-23619,167047,0,-5.35044080292778,128.944245029784,-10.2966762555377,118.008609325768,-8.30337123316819,122.149879414238,-15.0527774842385,106.460659874815
"Cluster_4","Cluster E — Kunene (North)","Hippopotamus","Grazer","Wetland_Grazer",7787,6906,33973,6470,32339,6685,32965,6113,30623,0,-882,26185,-1317,24552,-1103,25178,-1674,22836,0,-11.320083795925,336.249872140982,-16.9168386274223,315.27278285009,-14.1592998088006,323.310968941775,-21.5013054388485,293.23804312848
"Cluster_4","Cluster E — Kunene (North)","Impala","Mixed","Mixed_Open",1046230,998811,1966866,949368,1873583,966599,1907865,900362,1774898,0,-47419,920635,-96862,827353,-79631,861634,-145869,728668,0,-4.53237196096879,87.9954612862127,-9.25822143562046,79.0793989273048,-7.61126631728144,82.3560471610708,-13.9422975090825,69.6469842348294
"Cluster_4","Cluster E — Kunene (North)","Klipspringer","Browser","Rocky_Browser",5220570,5163313,3554260,4936306,3392037,4999119,3445385,4686672,3216309,0,-57256,-1666309,-284264,-1828532,-221451,-1775184,-533897,-2004260,0,-1.0967467155257,-31.9181512093156,-5.44507696692974,-35.0255316562167,-4.24188852321701,-34.003648343148,-10.2267992768827,-38.3916037520482
"Cluster_4","Cluster E — Kunene (North)","Kudu","Browser","Woodland_Browser",303542,299430,199569,286492,190576,289615,193300,272247,180830,0,-4112,-103973,-17050,-112966,-13927,-110242,-31295,-122712,0,-1.35466457127124,-34.2531383707576,-5.61685937741579,-37.2159396908894,-4.58805111325902,-36.3184084427007,-10.309953986053,-40.4266671886414
"Cluster_4","Cluster E — Kunene (North)","Leopard","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_4","Cluster E — Kunene (North)","Ostrich","Mixed","Mixed_Open",523115,499406,983433,474684,936792,483300,953932,450181,887449,0,-23710,460318,-48431,413676,-39816,430817,-72934,364334,0,-4.53237196096879,87.9954612862127,-9.25822143562046,79.0793989273048,-7.61126631728144,82.3560471610708,-13.9422975090825,69.6469842348294
"Cluster_4","Cluster E — Kunene (North)","Red Hartebeest","Grazer","General_Grazer",231103,212674,735702,200628,700435,205924,713855,189845,663313,0,-18429,504600,-30475,469333,-25179,482752,-41257,432210,0,-7.97434492010045,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Red Lechwe","Grazer","Wetland_Grazer",136281,120854,594527,113227,565939,116985,576893,106979,535910,0,-15427,458246,-23054,429658,-19296,440612,-29302,399628,0,-11.320083795925,336.249872140982,-16.9168386274223,315.27278285009,-14.1592998088006,323.310968941775,-21.5013054388485,293.23804312848
"Cluster_4","Cluster E — Kunene (North)","Reedbuck","Grazer","Wetland_Grazer",242278,214852,1056936,201292,1006114,207973,1025588,190185,952728,0,-27426,814659,-40986,763836,-34305,783311,-52093,710451,0,-11.320083795925,336.249872140982,-16.9168386274223,315.27278285009,-14.1592998088006,323.310968941775,-21.5013054388485,293.23804312848
"Cluster_4","Cluster E — Kunene (North)","Roan","Grazer","General_Grazer",144439,132921,459814,125392,437772,128702,446159,118653,414570,0,-11518,315375,-19047,293333,-15737,301720,-25786,270131,0,-7.97434492010046,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.852369800907,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Sable","Grazer","General_Grazer",173327,159505,551777,150471,525326,154443,535391,142384,497484,0,-13822,378450,-22856,352000,-18884,362064,-30943,324158,0,-7.97434492010046,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_4","Cluster E — Kunene (North)","Spotted Hyaena","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_4","Cluster E — Kunene (North)","Springbok","Grazer","Arid_Grazer",1156178,1094318,2647004,1037130,2520568,1060177,2568449,982141,2387054,0,-61861,1490826,-119048,1364390,-96002,1412271,-174037,1230875,0,-5.35044080292778,128.944245029784,-10.2966762555377,118.008609325768,-8.30337123316817,122.149879414238,-15.0527774842384,106.460659874815
"Cluster_4","Cluster E — Kunene (North)","Steenbok","Browser","Shrub_Browser",7003185,6910232,4815892,6609535,4597526,6685483,4665849,6279251,4361278,0,-92952,-2187293,-393650,-2405659,-317702,-2337336,-723934,-2641907,0,-1.32728857397607,-31.2328286775722,-5.62100701277493,-34.3509333809258,-4.53653780339447,-33.3753329591014,-10.3372136835974,-37.7243647612336
"Cluster_4","Cluster E — Kunene (North)","Vervet monkey","Omnivore","Omnivore",7493652,7265227,9807436,6926269,9346922,7029774,9510323,6574459,8857705,0,-228424,2313785,-567383,1853271,-463878,2016671,-919192,1364053,0,-3.04823929507329,30.8765976580248,-7.5715108862395,24.7312098490788,-6.19027452187226,26.9117294305199,-12.2662828769691,18.2027849840534
"Cluster_4","Cluster E — Kunene (North)","Warthog","Grazer","General_Grazer",495220,455729,1576505,429916,1500933,441266,1529689,406811,1421384,0,-39491,1081285,-65304,1005713,-53954,1034469,-88408,926164,0,-7.97434492010046,218.344543812229,-13.1867963227217,203.08420758406,-10.8950039319226,208.890867610877,-17.8523698009071,187.020891692421
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Baboon","Omnivore","Omnivore",783196,766075,767200,740588,741620,738839,740121,705225,706201,0,-17121,-15996,-42609,-41576,-44357,-43075,-77971,-76996,0,-2.18606375858497,-2.04245722953696,-5.44034750546363,-5.30852184714049,-5.6636354071781,-5.49992716924947,-9.95553220623056,-9.8309426390426
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black rhinoceros","Browser","Shrub_Browser",28810,28842,21654,28008,20952,27821,20849,26672,19954,0,32,-7156,-803,-7858,-990,-7961,-2138,-8856,0,0.110024422552554,-24.8376458812293,-2.78592076991383,-27.2765563601013,-3.43484123173917,-27.6337603839713,-7.42095367323011,-30.7383518299534
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-backed Jackal","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-faced Impala","Mixed","Mixed_Open",595697,583598,681231,563887,660020,562779,658621,536933,628418,0,-12099,85534,-31809,64323,-32917,62924,-58764,32721,0,-2.03106045783922,14.3586532224048,-5.33984134671757,10.7980206847827,-5.52585545909868,10.5631762046802,-9.864696015511,5.49292607934128
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Blue wildebeest","Grazer","General_Grazer",115480,111639,160250,107532,155394,107637,155198,102383,147937,0,-3841,44771,-7948,39914,-7843,39718,-13096,32457,0,-3.32596874574051,38.7693128399253,-6.8823317698864,34.5636142480001,-6.79158641552869,34.3938922012875,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Buffalo","Grazer","General_Grazer",50811,49121,70510,47314,68373,47360,68287,45049,65092,0,-1690,19699,-3497,17562,-3451,17476,-5762,14281,0,-3.32596874574051,38.7693128399253,-6.88233176988641,34.5636142480001,-6.79158641552869,34.3938922012875,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Burchell's zebra","Grazer","General_Grazer",79392,76752,110172,73928,106833,74000,106698,70389,101707,0,-2641,30780,-5464,27441,-5392,27306,-9004,22314,0,-3.3259687457405,38.7693128399253,-6.8823317698864,34.5636142480001,-6.7915864155287,34.3938922012876,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Bushpig","Omnivore","Omnivore",313279,306430,306880,296235,296648,295536,296049,282090,282480,0,-6848,-6399,-17043,-16630,-17743,-17230,-31189,-30798,0,-2.18606375858496,-2.04245722953696,-5.44034750546364,-5.30852184714048,-5.66363540717809,-5.49992716924946,-9.95553220623056,-9.8309426390426
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Cheetah","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Damara dik dik","Browser","Shrub_Browser",5762045,5768385,4330889,5601519,4190358,5564128,4169775,5334447,3990888,0,6340,-1431156,-160526,-1571688,-197917,-1592270,-427599,-1771158,0,0.110024422552545,-24.8376458812293,-2.78592076991384,-27.2765563601013,-3.43484123173917,-27.6337603839713,-7.42095367323012,-30.7383518299534
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Duiker","Browser","Woodland_Browser",1392356,1388728,1040506,1347520,1001828,1339610,998123,1283260,954281,0,-3629,-351851,-44837,-390528,-52747,-394233,-109096,-438075,0,-0.26062022388146,-25.2701628252195,-3.22019070333249,-28.0479894891728,-3.788299731219,-28.3140805036298,-7.83535302718588,-31.4628720525337
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Eland","Mixed","Mixed_Open",59570,58360,68123,56389,66002,56278,65862,53693,62842,0,-1210,8553,-3181,6432,-3292,6292,-5876,3272,0,-2.03106045783921,14.3586532224049,-5.33984134671756,10.7980206847827,-5.52585545909866,10.5631762046802,-9.86469601551099,5.49292607934129
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Elephant","Mixed","Large_Mixed",8066,7965,8071,7710,7812,7681,7791,7341,7439,0,-101,5,-356,-253,-384,-275,-724,-627,0,-1.25299678477324,0.0666972061372747,-4.416131070719,-3.1405282299686,-4.76533073662834,-3.40760495549544,-8.98098896986189,-7.76921587893181
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Gemsbok","Mixed","Arid_Mixed",137315,135058,154317,130592,149685,130240,149298,124351,142515,0,-2257,17002,-6723,12371,-7074,11983,-12964,5200,0,-1.64339993747572,12.3819363829094,-4.89606657511316,9.00889706897586,-5.15194979512458,8.72654824781649,-9.44117753909303,3.78712928624659
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Giraffe","Browser","Woodland_Browser",28666,28591,21422,27743,20626,27580,20550,26420,19647,0,-75,-7244,-923,-8040,-1086,-8117,-2246,-9019,0,-0.260620223881452,-25.2701628252195,-3.22019070333249,-28.0479894891728,-3.78829973121899,-28.3140805036298,-7.83535302718586,-31.4628720525337
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hartmann's zebra","Grazer","Arid_Grazer",90698,88503,115232,85415,111799,85337,111583,81329,106437,0,-2195,24533,-5284,21101,-5361,20885,-9370,15739,0,-2.42027264571317,27.0495392398725,-5.82553751110365,23.2647989273784,-5.91106951509949,23.0264255544719,-10.3306423162946,17.3526393982016
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hippopotamus","Grazer","Wetland_Grazer",7173,6847,10713,6580,10382,6601,10377,6264,9884,0,-326,3540,-594,3209,-572,3204,-909,2710,0,-4.55119884245122,49.3491221147557,-8.27422839559716,44.7312808542463,-7.98000362214192,44.6668045347063,-12.6695664111336,37.7830713502939
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Impala","Mixed","Mixed_Open",595697,583598,681231,563887,660020,562779,658621,536933,628418,0,-12099,85534,-31809,64323,-32917,62924,-58764,32721,0,-2.03106045783922,14.3586532224048,-5.33984134671757,10.7980206847827,-5.52585545909868,10.5631762046802,-9.864696015511,5.49292607934128
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Klipspringer","Browser","Rocky_Browser",1961017,1966451,1472618,1909986,1425873,1896808,1418545,1818923,1357973,0,5434,-488398,-51031,-535144,-64209,-542472,-142094,-603044,0,0.277102024535403,-24.9053696579932,-2.60228202484859,-27.2890902155252,-3.27426840608729,-27.6627885170603,-7.24591058510584,-30.7516117099685
