spatial_unit;unit_id;unit;climate_scenario;management_scenario;feeding_group;species_count;species_estimated;mean_species_capacity_animals;median_species_capacity_animals;mean_change_from_current_pct;median_change_from_current_pct
Cluster;Cluster_4;Cluster E — Kunene (North);SSP585_2090;Without_Intervention;Mixed;6;6;430564;339158;-13.5776517642743;-13.9422975090825
Cluster;Cluster_4;Cluster E — Kunene (North);SSP585_2090;Without_Intervention;Omnivore;3;3;2830670;1369679;-12.2662828769691;-12.2662828769691
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;Current;Current;Browser;7;7;1740309;1392356;0;0
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;Current;Current;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;Current;Current;Grazer;12;12;177146;120506;0;0
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;Current;Current;Mixed;6;6;282365;217582;0;0
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;Current;Current;Omnivore;3;3;1618606;783196;0;0
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;With_Intervention;Browser;7;7;1306910;1040506;-25.0326851110485;-24.9053696579932
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;With_Intervention;Grazer;12;12;241549;168263;39.4609695586241;38.7693128399253
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;With_Intervention;Mixed;6;6;322265;247466;11.6472077464443;14.3586532224048
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;With_Intervention;Omnivore;3;3;1585547;767200;-2.04245722953696;-2.04245722953696
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;Without_Intervention;Browser;7;7;1741871;1388728;-0.0249550542073326;0.110024422552545
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;Without_Intervention;Grazer;12;12;171463;115729;-3.48132691991362;-3.3259687457405
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;Without_Intervention;Mixed;6;6;276729;213428;-1.83677309226764;-2.03106045783921
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2050;Without_Intervention;Omnivore;3;3;1583222;766075;-2.18606375858496;-2.18606375858497
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;With_Intervention;Browser;7;7;1263870;1001828;-27.6089611090496;-27.2890902155252
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;With_Intervention;Grazer;12;12;234242;163163;35.2223950127914;34.5636142480001
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;With_Intervention;Mixed;6;6;312258;239848;8.17674192968965;10.7980206847827
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;With_Intervention;Omnivore;3;3;1532682;741620;-5.30852184714048;-5.30852184714048
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;Without_Intervention;Browser;7;7;1691378;1347520;-2.9458023492268;-2.78592076991384
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;Without_Intervention;Grazer;12;12;165210;111339;-7.0541735498503;-6.8823317698864
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;Without_Intervention;Mixed;6;6;267401;206268;-5.11192717211707;-5.33984134671756
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP245_2090;Without_Intervention;Omnivore;3;3;1530548;740588;-5.44034750546364;-5.44034750546364
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;With_Intervention;Browser;7;7;1257809;998123;-27.9294730256948;-27.6627885170603
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;With_Intervention;Grazer;12;12;233930;162957;35.067542510173;34.3938922012876
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;With_Intervention;Mixed;6;6;311584;239304;7.92860801850697;10.5631762046802
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;With_Intervention;Omnivore;3;3;1529584;740121;-5.49992716924946;-5.49992716924946
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;Without_Intervention;Browser;7;7;1680199;1339610;-3.56338447070882;-3.43484123173917
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;Without_Intervention;Grazer;12;12;165319;111576;-6.9419379004438;-6.79158641552869
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;Without_Intervention;Mixed;6;6;266858;205815;-5.3367837280246;-5.52585545909866
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2050;Without_Intervention;Omnivore;3;3;1526934;738839;-5.6636354071781;-5.6636354071781
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;With_Intervention;Browser;7;7;1203726;954281;-31.0507547653471;-30.7516117099685
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;With_Intervention;Grazer;12;12;223003;155334;28.7332656602316;28.1063850107849
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;With_Intervention;Mixed;6;6;297307;228362;2.99826962077999;5.49292607934128
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;With_Intervention;Omnivore;3;3;1459482;706201;-9.8309426390426;-9.8309426390426
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;Without_Intervention;Browser;7;7;1610734;1283260;-7.57354724090769;-7.42095367323012
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;Without_Intervention;Grazer;12;12;157301;106005;-11.5045823170302;-11.3407148483389
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;Without_Intervention;Mixed;6;6;254620;196409;-9.64682509516648;-9.86469601551099
Cluster;Cluster_5;Cluster D — Omusati, Oshana, Oshikoto & Ohangwena;SSP585_2090;Without_Intervention;Omnivore;3;3;1457465;705225;-9.95553220623056;-9.95553220623056
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;Current;Current;Browser;7;7;345706;244526;0;0
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;Current;Current;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;Current;Current;Grazer;12;12;79355;54517;0;0
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;Current;Current;Mixed;6;6;98584;76794;0;0
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;Current;Current;Omnivore;3;3;456025;220657;0;0
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;With_Intervention;Browser;7;7;300524;209832;-13.5098436932968;-14.1882469541788
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;With_Intervention;Grazer;12;12;102555;71355;30.8590451770927;30.8837260279209
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;With_Intervention;Mixed;6;6;119972;92816;19.9424577980463;22.0346734382453
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;With_Intervention;Omnivore;3;3;514273;248842;12.7729041773691;12.7729041773691
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;Without_Intervention;Browser;7;7;292155;202305;-16.0685997084629;-15.8287104419226
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;Without_Intervention;Grazer;12;12;71990;49427;-9.2772020237456;-9.33740516467858
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;Without_Intervention;Mixed;6;6;87958;68611;-10.918355102672;-10.8161399997011
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2050;Without_Intervention;Omnivore;3;3;400286;193687;-12.2229057536373;-12.2229057536373
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;With_Intervention;Browser;7;7;286817;199710;-17.5274763595671;-18.1101607450613
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;With_Intervention;Grazer;12;12;98317;68393;25.4354264865633;25.4508866664079
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;With_Intervention;Mixed;6;6;114898;88910;14.8685800170286;16.8658071362547
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;With_Intervention;Omnivore;3;3;492047;238087;7.89917817626501;7.89917817626501
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;Without_Intervention;Browser;7;7;277015;190996;-20.5265493581521;-20.2690889007697
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;Without_Intervention;Grazer;12;12;68681;47134;-13.4740487297859;-13.5437230994887
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;Without_Intervention;Mixed;6;6;83752;65360;-15.1751425443807;-15.0932865546899
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP245_2090;Without_Intervention;Omnivore;3;3;380541;184133;-16.5526082258659;-16.5526082258659
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;With_Intervention;Browser;7;7;289939;202434;-16.5568974689709;-17.2137854715203
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;With_Intervention;Grazer;12;12;98884;68799;26.1731585853903;26.1967201505263
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;With_Intervention;Mixed;6;6;115686;89502;15.6598878880681;17.6741172004842
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;With_Intervention;Omnivore;3;3;495948;239975;8.75448257115698;8.75448257115698
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;Without_Intervention;Browser;7;7;281852;195160;-19.0296256432978;-18.8003689825266
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;Without_Intervention;Grazer;12;12;69366;47623;-12.5885688518667;-12.6469930920304
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;Without_Intervention;Mixed;6;6;84768;66125;-14.1444443579895;-14.0520227361269
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2050;Without_Intervention;Omnivore;3;3;385861;186707;-15.3859910975038;-15.3859910975038
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;With_Intervention;Browser;7;7;258768;180104;-25.603026504528;-26.0789924038983
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;With_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;With_Intervention;Grazer;12;12;88797;61769;13.2892037193993;13.3021080506951
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;With_Intervention;Mixed;6;6;103752;80287;3.72404208686494;5.52832623523728
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;With_Intervention;Omnivore;3;3;444221;214946;-2.58851265252404;-2.58851265252403
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;Without_Intervention;Browser;7;7;249720;172069;-28.3714001932416;-28.1349967934153
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;Without_Intervention;Carnivore;4;0;;;;
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;Without_Intervention;Grazer;12;12;61982;42535;-21.9154828617354;-21.9799079456371
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;Without_Intervention;Mixed;6;6;75560;58970;-23.4723989503425;-23.3996522283328
Cluster;Cluster_6;Cluster F —    //Karas,Hardap;SSP585_2090;Without_Intervention;Omnivore;3;3;343225;166077;-24.7353811181457;-24.7353811181457
